"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5"
"1",3238.90849275998,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,2743.2736649139,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,2743.04771835112,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,2743.27372521108,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,2742.86484433907,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2743.52111440416,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"2",3590.43280936077,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,2897.97267102498,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,3087.0517075578,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,2942.95142822753,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,3896.495455026,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2936.26192890066,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"3",2050.18195803622,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,2902.28263598667,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,3417.70968522497,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,3831.74152261039,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,3350.5205391469,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,3237.83577801592,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"4",1801.92429796525,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,3144.62118684671,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,2138.87076492867,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,2728.25843724213,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,1846.63851933688,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2995.32273656186,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"5",2869.89083198858,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,2295.64590435325,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,1971.68733086228,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,1607.74456911141,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,1207.90042240044,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2067.62375165115,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"6",1496.17721382651,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,1747.26462724202,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,2475.96169350423,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,1839.48550254711,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,1841.93622923416,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2245.64982490669,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"7",3428.87889775381,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,2535.1482225331,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,2669.82287123824,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,3203.53653778081,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,4307.16141331269,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2330.85210625073,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"8",1048.18442796035,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,2101.64282744767,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,3412.29948330633,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,2241.77894077637,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,1563.79658335984,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,2171.30778507783,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"9",2040.07680729293,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,1830.54171654497,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,1991.48090517756,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,1530.76119267011,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,1469.24455642946,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,1772.68335165119,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
"10",1421.94828161481,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312,1770.79657635827,452.194935445742,874.361677538447,241.235579646178,1638.98676518048,2005,1,"0101210",54.797251123282,1056.4971508615,463.480100105838,996.527539771395,223.472380902237,2066.79090287012,2005,1,"1000210",61.7444813600068,1102.92050431936,559.066930880481,1153.85985533784,280.278007382701,2301.58938981288,2005,1,"0101210",60.008535026747,1302.76390162872,620.34185845167,1140.41384719683,347.254756017468,2037.25487733425,2005,1,"1001210",54.2603097994311,1147.63297190251,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,2005,1,"0101210",63.9301583001648
