"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3"
"1",2756.60980126989,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2743.27365860973,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,2743.04983974898,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2743.27373449461,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"2",3139.35172598719,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2801.32867087871,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,3074.75625393165,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2918.41333715596,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"3",1874.80277912787,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,3136.77773991118,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,3394.81789940136,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,4121.57191958408,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"4",1705.97399980341,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2944.16603728492,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,2063.6739958292,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2557.74266704003,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"5",2645.00593085356,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2683.65226622217,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,2292.53292624485,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2066.78916921419,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"6",1478.15905336727,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2398.33646570486,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,2559.33597391214,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2103.59708422858,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"7",3353.97003817894,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2021.09629015841,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,2465.50659506615,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2466.86024681351,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"8",1140.43222734223,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2275.64875434187,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,3827.15804706188,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,2287.05783584144,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"9",2205.58304543194,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,1328.17947145039,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,1769.25419051894,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,1328.4020636904,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"10",1472.0601652831,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2861.12150230215,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,1534.58281477102,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,1542.26163839305,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"11",1133.15078232559,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,2437.35076097112,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,1160.29259659312,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,1480.28798598683,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"12",982.758957434582,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,1361.32166447594,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,1187.09198333524,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,1286.13832469332,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
"13",1251.55375219971,640.762498610977,1077.06849135971,390.632869644706,1766.73585693522,2022,1,"1100210",53.4622951309675,1279.852158133,398.578600369928,872.590245786803,188.902441992397,1841.1397713755,2022,1,"0100210",92.5764833906285,1259.62043958924,413.578996943884,921.164961573698,192.819860478377,1975.80518875142,2022,1,"0100210",94.8181764265388,1012.98435929043,510.003091527713,1112.06185589966,242.635710155676,2337.47532098629,2022,1,"0100210",92.0984477255861
