"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4"
"1",3163.52602250393,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2743.27365988711,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,2743.00340314125,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2743.2737288142,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,2742.9808449848,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"2",3508.79346428261,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2825.87599988021,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,3133.34898438073,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2909.97944409867,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,4489.45345425403,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"3",1997.59585959823,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,3075.94780274314,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,3441.21264252645,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,4037.09703197736,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,4494.08629242828,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"4",1754.4996459396,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,3142.41733877277,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,2034.95131504824,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2538.12146183886,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,2450.6348784769,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"5",2801.29204384011,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2537.92522776665,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,2368.98296192205,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2061.06966551805,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,1580.7778613249,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"6",1455.35785633715,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2187.05110883037,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,2554.72593423694,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2135.13705863332,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,1780.03757006552,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"7",3350.09161309545,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2128.72032758475,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,2607.93076323414,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2428.73294576633,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,2338.70385271572,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"8",1017.65731862964,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2043.16159161221,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,4047.0888943359,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,2329.52830067527,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,1702.6773345516,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"9",1987.69760441213,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,1589.87525639886,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,1904.20025412175,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,1344.87512266626,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,1839.42982471282,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
"10",1382.77935896976,280.780945251135,462.851841181745,174.386304484977,745.241880445003,2016,1,"0000200",42.8892163890978,2383.51040181578,371.532667731376,820.026353117126,174.723999199698,1743.70195267465,2016,1,"1000210",83.1650556705241,1547.35278397602,183.913209202038,411.475163325319,85.3780683924372,886.360153362236,2016,1,"0100210",84.661267721999,1555.68491648605,201.873202432757,452.252642450411,93.5981475196151,975.421967844054,2016,1,"0100210",84.7228235581642,2030.82819885896,328.558660670721,691.447796240072,161.688471366497,1405.05479417522,2016,1,"1000210",77.6481683596473
